1174,8
1174,9
1175,9
1175,12
1176,3
1176,10
1177,8
1177,13
1178,6
1178,18
1179,2
1179,7
1180,8
1180,15
1181,10
1181,17
1182,10
1182,17
1183,10
1183,17
1184,16
1185,12
1185,16
1186,1
1186,6
1187,6
1187,10
1188,6
1188,9
1189,2
1189,6
1190,6
1190,17
1191,11
1191,13
1192,13
1192,17
1193,8
1193,17
