380,88
381,88
382,18
382,54
383,18
383,54
384,17
385,89
386,90
387,59
387,11
388,40
388,243
389,55
389,22
390,91
390,113
391,91
391,113
392,92
393,92
394,93
395,94
395,40
396,94
396,40
397,40
397,108
398,77
398,135
399,95
400,96
400,5
401,2
401,53
402,2
402,53
403,53
403,199
404,50
404,110
405,46
406,46
407,20
408,20
409,55
410,55
411,82
412,64
413,9
414,46
415,46
416,40
416,110
417,40
417,110
418,50
418,42
419,50
419,42
420,46
421,46
422,79
423,79
424,97
425,97
426,58
426,40
427,98
427,66
428,99
429,99
430,99
431,99
432,100
433,49
433,52
434,49
434,52
435,101
436,46
437,65
438,26
438,80
439,46
440,65
440,257
441,85
442,48
443,25
443,139
444,25
444,139
445,102
446,2
446,139
447,2
447,139
448,2
448,139
449,42
450,58
451,58
452,58
452,38
453,58
454,38
455,38
456,17
457,61
458,37
459,37
460,37
461,4
462,37
463,37
464,37
465,46
466,46
467,46
468,46
469,103
470,104
471,105
472,5
473,106
474,107
475,73
476,65
477,65
478,65
479,65
480,1
481,1
482,1
483,3
484,3
485,3
486,6
487,6
488,6
489,13
490,17
491,17
492,108
492,126
493,108
493,126
494,9
495,11
496,109
496,17
497,109
497,17
498,109
498,17
499,55
499,22
500,55
500,22
501,62
502,62
503,70
504,70
505,9
506,9
507,9
508,110
509,110
510,110
511,11
512,111
513,65
514,15
514,28
515,58
516,58
517,26
518,112
519,112
520,113
520,263
521,113
521,263
522,113
522,263
523,113
523,263
524,75
524,28
525,114
525,221
526,114
526,221
527,15
527,268
528,23
528,268
529,115
530,46
531,49
531,257
532,29
532,53
533,2
533,53
534,46
535,44
535,114
536,44
536,114
537,46
537,128
538,46
538,128
539,70
539,38
540,51
540,87
541,55
541,73
542,13
542,199
543,65
544,20
545,20
546,20
547,74
548,28
548,2
549,43
549,25
550,43
550,25
551,12
552,81
553,81
554,97
554,244
555,97
555,244
556,110
556,155
557,110
557,155
558,46
559,58
559,263
560,58
560,263
561,58
561,33
562,116
563,116
564,116
565,65
566,39
566,70
567,53
567,40
568,54
568,135
569,26
569,118
570,117
571,60
572,69
572,73
573,71
573,243
574,118
575,21
576,50
576,20
577,40
577,21
578,12
578,148
579,43
579,267
580,25
581,70
581,39
582,65
583,21
584,46
585,46
586,46
587,46
588,46
589,46
590,46
591,46
592,46
593,65
594,65
595,65
596,65
597,24
598,119
599,65
600,46
601,46
602,120
603,120
604,121
605,55
606,73
607,122
608,123
609,1
610,1
611,1
612,3
613,3
614,3
615,6
616,6
617,6
618,6
619,15
619,13
620,59
620,13
621,32
621,28
622,17
622,127
623,17
623,127
624,29
624,221
625,29
625,221
626,16
627,16
628,16
629,16
630,16
631,16
632,124
632,34
633,124
633,34
634,125
634,257
635,125
635,257
636,125
636,257
637,54
637,117
638,54
638,117
639,70
639,78
640,70
640,78
641,70
641,81
642,126
642,268
643,126
643,268
644,127
644,74
645,127
645,74
646,128
646,145
647,128
648,36
648,95
649,36
649,95
650,36
650,95
651,58
651,120
652,58
652,120
653,58
653,45
654,36
654,25
655,70
655,25
656,11
656,26
657,118
657,26
658,11
658,26
659,22
659,11
660,22
660,11
661,22
661,11
662,101
662,246
663,101
663,246
664,26
664,53
665,26
665,69
666,26
666,53
667,130
667,12
668,129
668,12
669,38
669,12
670,17
670,253
671,17
671,253
672,17
672,253
673,69
674,69
675,131
676,131
677,95
678,95
679,33
679,26
680,70
680,42
681,70
681,42
682,9
682,253
683,9
683,253
684,132
684,247
685,133
686,134
687,133
688,135
688,70
689,135
689,70
690,136
691,136
692,44
692,113
693,44
693,78
694,137
695,137
696,137
697,137
698,23
698,75
699,23
699,75
700,52
700,66
701,52
701,66
702,52
702,66
703,138
703,247
704,138
704,247
705,138
705,247
706,13
706,125
707,13
707,125
708,139
708,21
709,139
709,21
710,139
710,116
711,26
711,151
712,26
712,151
713,26
713,151
714,26
714,151
715,26
715,151
716,18
717,11
717,9
718,11
718,42
719,27
720,27
721,33
721,47
722,33
722,47
723,128
723,120
724,10
724,211
725,10
725,211
726,140
727,140
728,89
728,90
729,89
729,90
730,89
730,90
731,46
732,46
733,46
734,141
734,34
735,141
735,34
736,24
736,60
737,24
737,60
738,24
738,60
739,109
739,62
740,109
740,62
741,109
741,62
742,21
742,245
743,21
743,245
744,46
745,120
745,42
746,120
746,113
747,18
747,29
748,142
749,25
749,145
750,25
750,145
751,92
751,95
752,143
752,268
753,143
753,268
754,67
754,25
755,67
755,25
756,129
756,151
757,13
757,95
758,13
758,95
759,13
759,95
760,125
760,138
761,125
761,138
762,16
762,24
763,11
763,69
764,69
765,69
766,46
767,60
768,60
769,144
770,144
771,144
772,101
773,145
774,101
775,63
776,146
777,147
778,74
779,17
780,65
781,147
782,146
783,144
784,144
785,73
786,73
787,148
788,1
789,1
790,1
791,3
792,3
793,3
794,6
795,6
796,6
797,149
798,28
798,156
799,28
799,156
800,125
801,60
802,60
803,8
803,10
804,9
805,8
805,10
806,109
806,211
807,109
807,211
808,150
809,150
810,150
811,151
812,151
813,143
813,62
814,143
814,62
815,30
816,13
816,246
817,13
817,246
818,13
818,246
819,14
820,14
821,152
822,152
823,128
824,128
825,153
826,153
827,154
827,79
828,154
828,79
829,4
829,244
830,4
830,244
831,22
831,45
832,22
832,45
833,7
834,7
835,155
835,20
836,155
836,20
837,93
838,93
839,102
840,102
841,23
842,29
842,221
843,156
843,28
844,37
845,151
845,120
846,151
846,120
847,151
847,42
848,151
848,120
849,151
849,42
850,101
851,55
851,52
852,55
852,52
853,28
853,52
854,28
854,52
855,28
855,52
856,28
856,52
857,28
857,52
858,28
858,52
859,28
859,52
860,28
860,52
861,53
861,139
862,53
862,139
863,93
863,139
864,52
864,246
865,52
865,246
866,157
867,158
868,159
869,159
870,160
871,37
872,85
873,161
874,161
875,33
876,1
877,1
878,1
879,1
880,3
881,3
882,3
883,6
884,6
885,6
886,13
886,76
887,13
887,76
888,13
888,76
889,162
889,93
890,162
890,93
891,11
892,163
893,46
894,50
894,143
895,50
895,143
896,164
897,164
898,164
899,164
900,111
900,8
901,111
901,8
902,13
902,32
903,13
903,32
904,13
904,127
905,4
906,165
907,165
908,166
908,29
909,166
909,29
910,53
910,281
911,53
911,281
912,167
913,167
914,118
915,118
916,59
916,27
917,59
917,27
918,168
919,168
920,169
920,268
921,169
921,268
922,118
922,40
923,118
923,40
924,118
924,233
925,150
925,207
926,25
926,141
927,170
928,171
929,172
930,173
931,173
932,174
933,97
934,175
935,176
936,176
937,176
938,176
939,176
940,176
941,176
942,176
943,177
944,42
945,140
945,54
946,178
947,179
947,93
948,68
948,151
949,180
950,181
950,51
951,181
951,51
952,181
952,51
953,182
954,183
955,184
956,185
957,126
958,70
959,186
960,187
961,188
962,188
963,188
964,188
965,188
966,188
967,188
968,190
969,189
970,189
971,189
972,191
973,75
974,188
975,188
976,188
977,188
978,63
979,39
980,143
981,1
982,1
983,1
984,3
985,3
986,3
987,6
988,6
989,6
990,156
991,156
992,13
992,211
993,13
993,211
994,65
994,211
995,11
995,10
996,11
996,10
997,11
997,52
998,15
998,221
999,15
999,221
1000,192
1000,145
1001,192
1001,145
1002,169
1002,15
1003,169
1003,43
1004,93
1004,42
1005,93
1005,42
1006,193
1007,93
1008,194
1008,128
1009,194
1009,60
1010,194
1010,60
1011,195
1011,16
1012,195
1012,16
1013,195
1013,16
1014,196
1014,9
1015,196
1015,9
1016,197
1017,58
1018,58
1019,130
1019,18
1020,198
1020,90
1021,198
1021,89
1022,24
1022,96
1023,24
1023,96
1024,29
1025,29
1026,78
1027,78
1028,128
1028,110
1029,128
1029,110
1030,128
1030,110
1031,101
1031,52
1032,101
1032,52
1033,101
1033,52
1034,129
1034,36
1035,97
1035,4
1036,78
1037,43
1038,199
1038,115
1039,134
1040,153
1041,153
1042,97
1043,54
1044,8
1045,8
1046,200
1047,201
1048,201
1049,25
1049,34
1050,53
1050,34
1051,202
1052,202
1053,95
1054,95
1055,63
1055,69
1056,63
1056,18
1057,33
1057,93
1058,33
1058,139
1059,203
1059,260
1060,37
1060,246
1061,37
1061,246
1062,37
1062,246
1063,204
1064,204
1065,205
1066,205
1067,65
1068,65
1069,25
1070,206
1071,206
1072,118
1073,207
1074,208
1075,209
1076,210
1077,212
1078,212
1079,211
1080,17
1080,52
1081,11
1081,95
1082,36
1082,181
1083,58
1083,12
1084,58
1084,12
1085,65
1085,221
1086,22
1086,58
1087,23
1088,138
1089,1
1090,1
1091,1
1092,3
1093,3
1094,3
1095,6
1096,6
1097,6
1098,213
1098,16
1099,213
1099,16
1100,214
1100,16
1101,49
1102,49
1103,11
1104,11
1105,18
1105,55
1106,63
1106,55
1107,63
1107,55
1108,15
1108,28
1109,215
1109,156
1110,53
1111,216
1112,56
1113,56
1114,217
1115,17
1115,36
1116,218
1116,70
1117,218
1117,70
1118,218
1118,70
1119,24
1120,24
1121,24
1122,53
1122,18
1123,219
1123,18
1124,220
1124,63
1125,220
1125,63
1126,17
1126,15
1127,17
1127,210
1128,221
1128,258
1129,221
1129,45
1130,222
1131,222
1132,223
1133,223
1134,224
1134,42
1135,26
1135,49
1136,26
1136,49
1137,10
1138,110
1138,52
1139,225
1139,52
1140,62
1140,53
1141,62
1141,53
1142,62
1142,53
1143,226
1143,130
1144,226
1144,130
1145,125
1145,13
1146,94
1147,227
1148,227
1149,138
1150,34
1151,138
1152,9
1153,228
1154,229
1155,229
1156,28
1157,127
1158,115
1158,199
1159,2
1159,21
1160,2
1160,245
1161,62
1162,126
1162,40
1163,230
1164,32
1164,25
1165,22
1165,33
1166,231
1166,110
1167,73
1167,15
1168,67
1168,257
1169,232
1170,232
1171,232
1172,232
1173,232
1174,232
1175,233
1176,233
1177,233
1178,233
1179,233
1180,233
1181,234
1182,234
1183,234
1184,130
1185,235
1186,236
1187,237
1188,238
1189,239
1190,232
1191,233
1192,240
1193,241
